"","COVID_77_T1","COVID_74_T1","COVID_122_T1","COVID_107_T1","COVID_39_T1","COVID_101_T1","COVID_67_T1","COVID_135_T1","COVID_134_T1","COVID_57_T1","COVID_108_T1","COVID_127_T1","COVID_119_T1","COVID_97_T1","COVID_116_T1","COVID_114_T1","COVID_68_T1","COVID_78_T1","COVID_58_T1","COVID_128_T1","COVID_52_T1","COVID_50_T1","COVID_5_T1","COVID_124_T1","COVID_27_T1","COVID_130_T1","COVID_7_T1","COVID_125_T1","COVID_117_T1","COVID_24_T1","COVID_6_T1","COVID_133_T1","COVID_43_T1","COVID_53_T1","COVID_19_T1","COVID_17_T1","COVID_49_T1","COVID_40_T1","COVID_15_T1","COVID_59_T1","COVID_87_T1","COVID_142_T1","COVID_106_T1","COVID_2_T1","COVID_32_T1","COVID_33_T1","COVID_29_T1","COVID_75_T1","COVID_13_T1","COVID_25_T1","COVID_41_T1","COVID_137_T1","COVID_26_T1","COVID_36_T1","COVID_31_T1","COVID_20_T1","COVID_70_T1","COVID_69_T2","COVID_132_T2","COVID_114_T2","COVID_112_T2","COVID_83_T2","COVID_82_T2","COVID_110_T2","COVID_68_T2","COVID_63_T2","COVID_108_T2","COVID_78_T2","COVID_34_T2","COVID_116_T2","COVID_57_T2","COVID_134_T2","COVID_127_T2","COVID_113_T2","COVID_24_T2","COVID_103_T2","COVID_92_T2","COVID_27_T2","COVID_30_T2","COVID_7_T2","COVID_28_T2","COVID_23_T2","COVID_50_T2","COVID_59_T2","COVID_17_T2","COVID_12_T2","COVID_87_T2","COVID_115_T2","COVID_9_T2","COVID_125_T2","COVID_79_T2","COVID_121_T2","COVID_44_T2","COVID_16_T2","COVID_90_T2","COVID_72_T2","COVID_18_T2","COVID_15_T2","COVID_51_T2","COVID_5_T2","COVID_20_T2","COVID_33_T2","COVID_32_T2","COVID_41_T2","COVID_25_T2","COVID_75_T2","COVID_31_T2","COVID_3_T2","COVID_106_T2","COVID_96_T2","COVID_2_T2","COVID_26_T2","COVID_36_T2","COVID_35_T2"
"neuronal pentraxin receptor",3.54474388814532,4.05529081422717,2.67951180178842,3.07672796857952,3.11083777140707,3.56287902844247,3.80618437478558,3.49435551187843,3.17180422040652,3.6109853078536,2.6369534122206,2.85823421418436,2.50817948597287,3.93602173629929,3.84251092944774,2.18898646447351,3.71144545387431,2.78385537562979,3.31042430283973,4.86922848523659,3.61842108456325,4.17840833459525,3.2525196064669,5.24174990404179,3.43759698174829,2.96486094535487,3.59735563888646,4.77900518044004,5.34581642427184,3.02670536753592,3.58344985593404,2.50027977139531,3.53630085894768,4.02857364232237,3.98207043637744,3.07762975519601,3.88186242833145,3.65789349497514,6.62252646363701,3.08067400646142,2.63412487505139,2.60458373272752,3.00918626595545,2.97952437196213,2.826453597764,3.35553215888777,3.77926116454594,2.82576992305825,3.36503906163958,3.68684266105787,2.6765086872145,2.65667597864256,2.26416411126082,2.85119011761683,2.7551631913412,3.52400233984023,6.77866701099603,3.41228704978225,2.9061079727918,2.61452416532058,3.55782053870668,3.08619496190857,5.30026035512646,4.93814881614739,3.20337737681235,3.06040434764309,2.84654201094088,2.96433345240458,5.68576319206595,3.38629084080036,3.75517940594359,3.46133481081148,2.63781375715047,3.62412357557118,3.77874639210147,3.66663278376977,3.37814726825029,3.3801740266453,3.3171062266795,3.43060500922632,3.474100992963,2.70633433693093,3.3243188532759,3.16563830710127,3.20973337656756,2.9516771070714,3.03113220074051,2.80919294751282,3.78280466683201,4.6354998187791,3.32088779628483,3.40104720273246,4.00260073431003,3.24901265595577,3.47333543540266,3.54357753294577,2.99015538133416,6.882381456858,6.81203681545642,3.13541743186568,3.30919202988227,3.59052457284679,2.91735007139602,2.69848824937305,3.43507477841158,2.69515983424563,2.68319154113221,3.40915564417779,3.23293787528327,3.07414353368331,2.8039252051972,2.72187772801841,2.69872047561895,4.68609773329705
"NAD kinase",3.54408023394316,4.65094011630496,3.86245483215396,4.20866630832219,3.74996363479502,4.19019163753942,5.49757304456982,4.3536586374504,3.45011984243853,4.17781773665245,4.36527503855991,3.55370406125323,3.91635552616624,5.00141066130979,4.1859837242178,5.35922514555046,3.90433991228586,4.01944321022844,5.06594714654135,4.67385648816317,6.15086740908691,3.46214482593672,6.56993084390748,6.06051401727782,7.812652940216,4.98249700413755,8.47022986473192,7.59322712760976,6.45411709692312,4.11006992176292,9.32523831962544,6.28021975656132,3.88335257274079,7.359975000757,4.08683301927325,6.19964711127092,6.2188764009984,4.91120923525602,8.0698811370431,3.22396756248594,5.92822548749755,8.49653095655068,6.10136539560612,7.99053065953309,5.66585151395795,6.91184067200013,7.26104699345483,5.80555280982411,7.72203262834467,7.25649476036117,6.09417689634033,6.0944472565113,6.81192155937624,7.00200679242461,8.09785809331575,6.54588495666028,7.66476629405353,4.9829035917333,3.48154857339074,3.89532089884197,2.91785864014541,3.64603606632423,3.80694447663792,3.38609857483495,3.4272971995062,3.49387420434133,3.23625799069215,3.41542660319229,5.1676384701232,3.48238534013425,4.39813112125818,3.12112824166466,3.26073668535042,3.18341358661614,3.89642403738763,3.44402059189462,3.99458021671699,5.96561008450495,4.1011490312314,7.08695906639801,3.79189832191068,3.7901646499978,3.82660902364636,3.14983176198245,5.03637082332835,4.05676119398462,4.34855256213952,3.90822619779169,5.09881065270211,6.29440168718217,5.19243246093006,4.44609317562853,4.20619606592017,9.03481014486687,4.24475918479969,6.14387720066486,4.04358198531059,6.82023520564998,6.64840014486521,5.27690734030998,4.61743844941486,7.60649187744708,5.39760851234241,7.84599778631837,7.26040277359579,5.47382694360144,6.81478870476036,5.69123510834662,5.81763227098309,4.42545904874284,6.5716926791732,5.98018416387922,5.89026332660973,5.10166519353125
"angiopoietin-like 1",3.14103789625534,4.16866516432832,3.20542735995409,3.48944837930773,3.33872470399167,3.78754194223166,4.0539468237046,3.73127878553845,2.99970591590102,3.63106613852644,3.36396946680487,3.18660347446326,3.1438201807793,3.45461096931437,3.63936110457508,4.97473393792738,3.98925482592947,3.44507327009033,3.98348870033239,4.10760630235583,5.14977271453944,3.90129090161906,4.21867258138314,2.99915205556607,4.62124718496475,5.54878146079714,5.00672706723825,4.57828954255168,4.17400925452573,3.06946539839139,4.14342481526171,4.04506273018931,3.61275851895874,5.32244603309494,3.93650154682197,3.88294741638178,5.14856435664788,4.22760177583183,4.80551764261707,3.30665712012564,3.83784489497235,4.67831091046971,3.735944516129,4.92661990319828,3.57852665141306,5.9965372578275,5.4270994917042,3.19172304883035,3.91261310301312,5.64483821693932,5.33809095208984,3.59059311490893,3.13194340705967,4.11804012313536,4.00134964781705,4.81193173826684,3.99603380982463,3.88888846900132,3.42361939336735,4.2498919038496,2.70261630004724,3.05607081848074,3.94538896241568,2.5298741434507,3.46670984829901,3.65284669078243,3.59510628265775,3.51910533517084,3.30149991084704,3.31156293551262,3.42735281512534,3.164931783675,3.0696115471756,3.31232955656744,3.68508565503519,3.69963161436229,3.78861702659477,3.55443346524737,3.79249846244686,4.58606049281948,4.48355929604026,2.91092430754394,3.30680730627363,3.31923489511643,3.91713506508027,3.333662428861,3.02184217296892,2.80894734121146,4.07479253620624,3.31882451214392,3.97296170017666,4.3063143153401,3.6654661263984,5.07050258418262,3.66127702203259,4.31491666840739,3.48482742399916,3.48165429286024,3.63490317005613,3.33805571884042,4.0563551336401,5.31242007923976,3.58902262615776,4.0777067717711,4.98501781534445,3.18638847474555,3.69792988148684,3.951321457596,3.84960837900322,3.38509788287454,3.60935309952397,3.25045843242397,3.79663081546597,3.94235753338361
"aldehyde dehydrogenase 1 family, member A1",1.66899105340395,2.38345433673795,2.8057354732767,3.06096283046403,2.61958454165689,1.981666234108,3.16593812403299,3.26079813704591,2.32009061364742,2.66810865728527,2.65672284837483,2.57189116157566,2.93449413860785,1.81421801673065,2.95659163961837,3.695594890564,3.49208660504016,1.70802430355028,4.66002297069538,3.33133280556958,3.57361855027651,2.75903607099143,3.00028641799079,3.93706198829041,4.0062502882852,2.94091530165019,3.38455815104109,5.4830722670359,3.19877026659389,2.55835061613795,4.90587283960587,3.588810536486,2.565168484107,2.99975353341615,2.01141307620083,3.80044551048339,2.74344572159909,3.16332869319751,3.80087480061313,1.6393173877771,2.09328533291647,4.95268389393267,2.38321577823388,3.24742031690448,2.5320550484112,3.56441589093553,2.97384412750341,1.52734978485614,2.58682984285786,3.00269447336867,3.25351746162707,2.55159335724103,3.74982472147339,3.4863351105183,2.71985316605802,1.94742586005702,2.89757644605037,2.80053195079753,3.06269720720099,4.34149180292047,2.14502995579681,2.01430353014123,1.93548416230852,2.43675169254315,2.51858236097587,2.31698433847283,2.79103404674914,1.71148623886691,3.01860740617548,2.52938790822973,2.30742641948115,2.0208394337702,2.8676840478603,2.58984931224189,2.70231647099758,2.09268423744453,1.53876118042406,3.71499793637058,2.61651365251476,2.71799192380488,2.65655798087173,3.07963428440582,2.29302867186508,1.55407797138101,4.70376341705405,4.39375013160662,2.18330060371684,3.80061255712313,2.45156414488565,5.30880379019762,2.01807398200443,3.18372286490256,2.54288428708041,3.8018612269638,1.42366800627582,2.03545262327753,3.29576419491404,3.7878035545729,3.98199959711843,4.30456082484112,1.47844360264016,3.00532321437444,2.67208247113734,3.26143133336312,2.36440787507435,1.75463253509172,2.82664163111704,4.4121465721163,1.84731259480829,1.97392502969711,6.48276844770439,3.18478189473195,2.62867579405985,2.03480382080282
"thyroid stimulating hormone, beta",2.25782769351031,5.37115898750184,2.21832093064775,3.65112562878662,3.83775231149334,2.38530096087045,3.20457333296557,3.12300829208622,1.83405638354586,3.00046085221323,2.61514953530387,2.44141179954653,2.65287215160023,2.55243208989558,2.49449081837412,-0.0376485562195776,4.41236905083742,3.13782034597759,3.56827910427857,3.12632044046712,2.92063078481051,3.32353949056056,2.82658230899193,3.56344420253206,2.05306937530135,0.780099037548592,2.74375018191664,0.940337388734885,1.05964596339541,3.65445581740385,4.16906302946396,2.640172844847,3.12018328375204,2.12594271522449,3.73839931872062,3.69543452296484,2.80997220614476,4.02890775067156,1.79740445643452,4.03637354489236,2.03552150983203,1.54505396418395,0.972521676312865,4.28503066321764,3.15552637117728,1.22526499973663,3.63494589610053,1.37153897157763,1.17167856926201,3.93686614734188,1.55903975109501,2.50983369500042,3.16731977520545,2.15108647543146,1.8651943910513,2.20378297904319,3.91614853895109,0.844855744944833,2.94139235107624,0.179757486119835,3.00013755874771,3.58901960751177,3.28687205944771,3.09863125142254,3.79652023261574,1.22256384402756,2.10100554414923,3.68462758205785,3.23181809723903,2.35092519752948,3.56864008119253,1.54202903762038,2.1258679503683,2.03192676021697,3.78263005562649,0.148678059499838,3.4187343655892,2.37027472993187,4.30284114316808,2.33899649164675,2.48266745917553,4.85126446264136,3.74574862377568,3.92253072966946,3.77532700914932,2.81117085094348,1.98950555967877,3.69596475512081,2.5827827004268,2.88151873546445,4.01430612439327,1.91784359401544,3.76341054276204,2.89357818772919,2.74888977850171,2.10882022641449,4.0918659663428,2.17641472853996,2.99123301130418,4.29248088411924,4.38467936573717,0.724359094762046,3.49358493467075,1.84187715303127,4.15461756851223,2.41488029140879,3.28083106956856,4.0944956666944,4.04129257510572,3.75671604725925,3.17591871999526,4.40174904822098,1.04444881814087,4.0607632948291
"arginase 1",0.932152962122799,2.80165372852703,-0.524292078319991,0.0397493610866894,0.694069859390228,0.726796697153945,2.51266727551743,0.489481620946892,-0.0915728581478639,0.744494578946371,-0.613828120447387,0.231322302231012,-0.330507632042708,1.73983953587475,0.414344761838217,-0.0383597679702877,2.0206583223392,0.728295164019271,2.26900599433618,0.373775255365101,2.18033588415095,1.33981687855607,0.77334199424741,0.80230531003524,0.719071654025649,0.0577775765899862,1.05615837880036,0.878884109094012,1.15953963212545,0.838155367951656,1.08924896773837,0.533429229838515,0.944568092116318,0.064236199100745,0.773799165049387,0.8219213644493,0.996305741925943,0.818898929502464,1.03104068333157,1.2555044446095,0.549808453816101,3.99870253182855,1.50407734092708,0.769258128962526,0.773669649455282,0.891997504387388,0.803971858524526,0.834138699236679,0.75854737577911,1.0100186493143,0.715619156296047,0.505720522127708,0.959396171014985,0.634471452222204,0.615340631306873,0.740239898099492,0.73729217975195,1.47729321562173,1.64631426148738,0.384766280707274,-0.401549346610483,1.08733582256901,1.54002385407194,-0.281236648987686,1.07614886949493,0.597912235154369,-0.709432514270498,0.405750380453116,0.880949331431177,-0.0435833730060881,0.9574506345602,0.426901095057058,0.565724854246289,0.330258186559123,0.778969553850381,1.01130187078669,0.797826760721323,0.836849578855402,0.983638431794884,0.754632050408955,1.01334040509694,0.629787354511956,1.96282278198319,0.684453116190981,1.07866432402873,0.780118396711382,0.923137907865415,0.0905093217286135,0.889126504529227,1.67478673011964,1.45232319885265,0.677383178769895,1.19185494060687,0.81426514274811,1.12867066485162,0.798743311536319,0.829523720092517,1.09870480744308,2.15798530765458,1.06935401982203,0.667029368628632,0.719122749053604,0.850571162177459,0.651406225762135,0.642344483576562,1.69789148109399,0.892755845503384,1.24031544963383,1.44295525820029,1.16880905824693,1.50873087441172,0.826991633482317,0.850694200707874,1.34076234551921
"enolase 2 (gamma, neuronal)",4.86719788763749,4.9931893474035,4.36885151669282,4.83846654860029,5.44107073939313,3.94880661815307,5.28414111344355,3.53796172213294,4.33982785303752,5.65598158401602,4.52091690394708,4.44246207278472,4.22769092155576,4.36929622116394,5.15742135384018,3.17518010278768,5.11531214858269,4.21457925324318,4.90958813086404,4.94544703864704,4.40327938831847,4.3358197787344,2.48417551118516,4.0533474146343,4.04292901181255,3.13200141570963,3.28137151090074,4.03661238640112,3.95265647633068,4.36353802210266,3.46488561688451,5.23798066831246,3.47147444747999,4.06177231149533,2.30096997425333,2.91179681872524,4.35869519005943,3.91496643817886,2.91472444757227,4.35970517396753,4.19649789884962,4.83611630343492,3.63925068304116,3.99248818264012,3.92466331236165,2.92218445141867,3.10884670859244,4.02638054724001,2.81567901521408,2.99967006139298,4.11259386973525,4.48436352451317,3.37090401513994,3.79775828823986,3.6382578184187,2.20323894851933,4.31136854180415,5.29169700424189,4.74727250275746,4.12629320285977,4.56698527642055,3.53846901339362,3.52213894441503,4.41874194259793,5.03323773488771,3.73219226079318,4.58088518519461,3.64583608026791,5.53057292592361,4.7926221610337,5.26352679483843,4.39077576749977,4.69500523659683,5.1994117219454,3.39940913127803,4.18204909717223,3.96196093008035,2.50123363637646,3.89599841077026,3.5095855794314,3.13969147643044,3.72172248486837,4.17929281371679,4.89724751496549,2.02414470932174,3.55512924829104,4.77752609633139,4.31250909423194,2.57152092689603,3.78080311900798,3.62370572814124,3.57853095803253,3.31977703667896,2.6152580196606,3.37547905107593,3.22299966894222,3.56991609645123,2.3995551069069,5.16293169966304,2.8943397148245,1.53935640418659,2.59358319426773,4.00175718083796,4.78612448963698,3.69544176062743,4.18204395374453,3.82159636444108,2.60471023732319,2.99332050835932,3.96249599348735,2.86746835478684,3.81009342654459,4.0401962589269,3.91936178076404
"quinoid dihydropteridine reductase",5.90198339032167,6.19791016567675,6.27585112948598,5.92527895463292,6.74398960827876,5.79906720074657,6.81912433451344,5.24294777029743,5.71431348469842,6.87969699043257,5.33317347169611,5.75145646011536,5.63551720344331,6.14526693283269,6.26083728714515,5.30560884676381,5.84925813932325,5.78581204183546,6.01239293194575,6.39048958189397,5.9185653244932,5.50660593638415,4.43341200671344,6.1811919344618,5.75698259415695,4.87404244203095,5.21445832619745,6.94121659604843,6.02983011635135,5.73795621855469,6.71339464571403,6.09605203188895,5.3626244536923,5.76254521696737,3.9482547395431,5.68539,5.64863418278886,5.76021298188034,6.13009647351053,5.63048977815966,6.20153616574076,6.88550724374462,5.82960850441492,5.62324704443947,6.12768370653851,4.85225332947963,4.16243346835425,5.4246358440818,4.69702894789679,5.00385420243429,5.5289927511205,6.22637588876843,5.33346759654641,5.35259515797412,5.65965886430294,4.03942936867793,5.9921872352887,6.79502494387294,5.6102804650601,6.02267254793202,6.34690433486667,5.6755375780238,5.12792186209597,6.25584369851879,6.00001280466134,5.46754485848272,5.59062904052124,5.24232673777426,7.17924676544624,5.74793761720587,6.36879131392884,5.66499666934887,5.9097432591961,6.13528777402659,5.10408275621676,5.64277258171262,5.53386576291898,4.97385177510962,5.42550607958869,5.19249095260824,4.65266844274719,5.68182228130614,5.16760054780235,6.02018630998289,6.03853118655916,5.28925086056911,6.88947435571594,5.84786955927435,4.78005052251744,7.05459835617353,5.3437770351052,5.29711527399195,4.68576795426184,5.04794742587447,4.43266480337316,5.00724949788005,5.76914601985875,5.6628121658196,6.8814063385854,5.93441592802317,4.10069164363482,4.7876094387187,5.97667513608029,6.02243554153186,5.24538401797665,5.54105958861994,5.95433249922576,5.69626237720716,4.98169630853465,6.05121937043155,8.41928538562022,5.33507344444122,5.81011043111729,5.17019173405634
"fructose-1,6-bisphosphatase 1",0.433325179727838,0.164786103523896,1.80891813377334,1.99585301741528,1.14908938605914,0.558715039978555,0.582165408758709,1.01615215839626,2.48049660632969,0.717203658550432,1.48799848744134,1.41219774558967,2.92945822713561,0.811358411029291,1.95748085219145,-0.119674010669691,2.80328254216127,0.394361651294574,1.32074291135258,2.96731422810143,2.32650794618425,0.932525193243008,1.1455546947616,4.36680143013985,2.0037498235436,3.12477425902325,1.50992681920376,6.46543495388778,1.66244361430457,6.48526475814435,5.31116831900013,3.81338379017303,1.17467902547577,3.0049968531962,0.63511348503391,2.69193036217325,1.74332856567007,1.24547555601579,4.65439422097227,0.106139901256151,3.20107886226148,4.3907068151433,2.05957735736048,2.09839505364013,1.42299156719882,1.40141158295375,3.66686972400428,1.4360152487786,1.38445995250442,3.15319185168553,1.43353727346857,3.59856730889799,3.12151949952999,1.94964002486783,2.23998872860146,0.678747969152782,2.86519536539924,0.302967483270653,1.26890042362186,3.16827850588482,2.07667385374084,1.63333315289494,-0.255115441493304,1.57945108736042,1.64997857540349,0.490317394441055,1.13612604636798,0.87738945060926,1.86724590475179,2.00600111120985,0.367052560669486,0.718968183570181,1.49743824345843,0.232643326446202,5.61332410546019,1.16188805230638,2.10111985186119,1.08318813025368,0.832547763404897,2.17862900447835,0.941514770428997,1.072928816698,1.81591459177763,0.504283065802733,4.18377156232267,2.29026434605407,3.39691941195802,2.55570078180765,1.6992070251954,6.94889553401368,1.11019146691435,1.88589397323227,0.875269672373106,3.07444619404193,0.28024362720524,1.24310261596672,2.29961941204964,4.15362134963622,3.55120017511547,3.65141564106209,0.466260599946985,0.964872506585069,1.36309417860123,3.25417421804335,3.89457956608936,1.49701674813099,2.31292816707206,1.9038576944194,0.747320360822745,2.97003918019522,9.37916422307685,3.19791224736182,1.66256407328531,2.32132017974943
"annexin A4",3.11059839853574,3.53122312609226,3.07483494232013,2.96941495609959,3.97504659377519,2.50819705641685,3.74862057309788,1.32717092979395,2.90899180996629,4.08203711794365,2.33356862612819,2.60974473539063,2.54852178502602,3.48480554851117,1.58791453937739,1.16742347024058,2.53237282387241,3.63709926213987,2.95368099984704,2.96013458279229,2.62963314822018,2.05715007151445,0.195649563955547,2.01182828217386,0.674768461121549,1.15033648139346,0.337380652271944,2.22365132696048,1.71602068922108,0.984412457452606,0.0041655528731559,1.77195873805465,0.959483005828954,1.65897428212317,-0.0326979925602953,1.12886690060378,1.8658178093831,1.2116857447421,0.115272144835474,2.59540414285969,2.98860444737359,1.55409935289575,4.06751293385192,0.895801522530731,2.21491461879908,-0.0047266602723446,0.450132972706515,3.10158043963418,-0.136670261273715,0.643238730406931,1.78456020517459,3.07900555536452,0.0274216757343187,1.10809014794051,-0.0013265799145655,-0.187846055552401,0.932332659735505,3.35787955603747,2.73079223215697,2.23166445668471,4.36496945369322,2.33751687099302,1.17744577057647,3.07351330537361,2.93145124996678,1.81451555248932,2.25997266260419,2.65619260002158,4.9225519526004,1.04939106804606,3.63353748011276,2.80717718149269,2.88388342108097,3.65532255527689,0.307844609024605,2.64098583056735,2.18263468952303,-0.140888052481454,1.22645847651899,0.881885998136138,0.429843429477919,1.71046062189041,1.71471974260175,3.38190354647979,0.403880254882748,1.30875145034978,4.40180540209662,2.20937669772763,0.554134661538131,2.29166042204325,1.60395775252421,2.10845457531504,0.647939372177594,-0.258268923818231,1.61627896216573,1.13806776133479,1.34774989881192,-0.30236089797038,1.86162188218305,0.406930813443696,-0.39362094180766,0.162259834283076,2.323586666109,2.57803396074145,1.13582528023417,3.40070867121724,0.30807267356528,0.395159390448381,3.25945860404047,2.66404460727119,0.470312843071052,0.275182216218746,1.79908765298049,0.529894389221949
"cathepsin H",0.825838304499219,4.7040006301685,1.27408859007036,0.52264260891473,1.48745990276248,1.29580014755562,0.51936171171946,-0.260986933797345,0.85443663004307,1.88392093100372,1.47808779603988,0.220339823248696,1.58728710684179,3.02255520573885,2.21816452371971,0.67450568798741,1.19432034734321,1.85804794644472,1.92963500332052,0.657494337386708,1.24012715339046,0.990935512994005,1.92485171408393,1.45958951871934,2.6202615996141,1.77982938208586,2.28026789940852,2.19257105421848,1.83776816719083,1.52268709285621,1.60933385770968,1.36038391395729,1.21154628953182,2.74763787332314,1.46697677689869,2.05470401076258,1.67621520988015,1.62204338644384,2.67942361404458,0.938254357033658,2.08304853228927,1.79146235932016,2.26422284075923,1.84020531745045,2.48099177769213,1.6882595944416,2.54996802845818,2.7836834043331,1.51950986535717,2.17069139913916,1.27912010127361,1.89873918951548,1.50294183924668,2.54471188631857,1.96531713331464,1.85407562771643,2.75679256918798,1.44278194609985,1.48540023759113,1.22656525070981,1.91257382305561,1.90303717927418,2.02276110140172,0.0387205039258511,0.804802578772914,2.11805209024918,1.10146821802223,1.97955491557774,1.87951417027535,2.26759544257964,1.95259248318696,0.483314223279888,0.541847123121451,-0.528072610060043,1.43852061754137,1.01185436442511,0.908991951500246,2.31121869157146,2.02994045383911,2.28912341951894,1.11252523446811,1.70707414788375,0.862622834273452,1.3570023887692,2.21934130943866,1.30303994599748,1.94504970536095,1.54970358442198,1.82178012058465,1.51919922826767,1.33348555972442,0.459378600608022,1.37711006925591,2.49669734843162,1.46346050058067,1.30257642393145,1.44091889295038,2.01251778356057,2.92290781336536,1.952267236764,2.18362991078356,1.43252715113312,2.43051422182572,1.23739499814804,2.10893984816745,2.25544543843729,1.96287486488927,2.18181175509037,2.06398704834329,1.42207115239772,1.62073904496266,1.57038143399607,2.06536607491382,2.4566020972462
"ribonuclease, RNase A family, 3",2.76086345824422,5.30732123941753,0.831384161378056,2.25713477899573,2.94202220680013,3.41310789352729,7.50115469467826,1.53977048864149,1.04053913577555,1.7090950856486,2.35651441594414,2.41124274557814,1.59337162374104,2.59342671543678,1.70884432322735,1.79070439804434,4.72793394392052,3.23547017031079,4.00324481046779,2.86847085747306,4.57877740026791,4.11196563265023,2.81855697517576,0.624490922566514,2.44043974742655,2.86521129955028,3.16296444699588,1.47261539609656,2.7433420697384,2.81441877133535,3.48551371408058,3.8772031263847,3.48892703377411,5.08323682673609,2.97876394418548,3.11455073203474,3.47785710936055,2.32201660269603,3.95550679465368,3.29937353449283,2.55606511513985,4.67127248679051,2.93595961706399,4.09735848414582,1.88847974548517,4.50271681537206,3.01276320493274,3.79510921951148,4.56090328087731,2.42562836798861,4.81906138296963,4.00963327524143,2.24022159456856,3.67085216793677,5.09457171578451,4.66958414494043,5.43609004712147,3.62384781713257,2.23520024601632,1.53219625708612,1.21870734867599,2.6716724779892,3.20080891899452,0.911395293012832,3.93649180077987,3.45238177967364,1.53384760014287,3.03497803874292,4.50083351307105,1.36533939611895,5.45568895493727,0.866516441093473,2.43339300468974,2.40915024486625,3.75862041041721,2.37859812771296,4.15095997673202,1.64501136759657,1.9225425718328,2.82682880459909,5.31213968462145,-0.348522102612006,4.56860838453326,2.75484564949477,4.00989894831179,3.54987037443687,3.55459457100892,1.33117683618806,2.22963035610155,1.16286625290343,2.87012740303269,2.22451494742776,4.87415314268332,1.18161421508644,3.0948608608963,4.56881795905676,2.73721517097225,3.59971776495642,3.43803739166967,3.97127288111094,3.88289264952967,5.19826892071674,1.64716696283424,4.0561490349419,2.24296315140781,4.14528084777051,5.23378216220011,3.54136013243938,2.54582244312058,3.45657177845243,2.93490594447278,2.42305544258934,4.42797248613923,3.85656472237799
"versican",3.69431054515259,3.78255038669316,2.82498548063719,2.90242501948151,3.40056088433185,3.77033821108681,3.72850145747325,3.45996738196696,2.77060523489944,3.51251570492546,3.53626410121487,2.81759865004546,3.01547276251664,3.77394326270995,2.99942206753529,2.71089409776538,3.93523944721182,3.50116084383737,3.55886850229063,2.9603919279922,4.64872573372485,4.87187146908611,4.86022589675354,3.37145272230158,4.2670010139918,3.67711738737805,4.29144786583701,3.62600470826322,3.33488709470414,4.09361268849536,6.6146537001496,3.18765168459813,4.19059668710444,4.67555589611858,5.09559304191824,4.75706523889136,5.67458456673163,4.75283690750364,4.77505762707156,3.9531760272337,3.89148538612758,3.58944453469684,4.36661655871038,3.72233394494474,4.23781321695499,5.86046795009411,5.23060572604429,5.04484951855683,5.22919215451804,5.81521445277231,3.93419280065078,3.4647800068582,4.78558087852523,5.56797186688354,4.85091277633083,5.67218413228385,4.65782492562584,4.54381463470526,3.006888853973,2.89538280488586,3.07397393577358,3.27116788390638,3.54518464430027,2.6979579964072,3.36686739812308,3.09021787035428,3.43662942726254,3.67673173867014,3.42403745021634,2.56110897482658,3.44379631931559,3.12090154954201,2.73312261566471,2.99733536066731,4.02902724380321,3.19721486791204,3.83559932526131,4.55850989447711,4.71722649774111,4.42916107306547,6.51093590402742,3.4788864912932,4.29090653334209,4.04651526867083,4.8017063756265,3.5019995196166,3.70482701820065,3.576228578644,5.03058072324328,3.6607877285568,4.99434102342488,4.48882050991478,4.69136239464088,5.39640158249423,4.83662380643942,5.52820784454408,3.67337208365964,4.76607164355839,4.32620767202495,4.49458157146967,5.09714608443563,7.11458676034374,4.10913573492355,4.05439732540439,5.47415838969965,4.78299034879053,4.90199099871927,4.4200272538605,4.15964223795529,4.48723809692454,3.90956083346706,4.81888513703034,4.55532829841545,4.71284674061066
