"","COVID_77_T1","COVID_74_T1","COVID_122_T1","COVID_107_T1","COVID_39_T1","COVID_101_T1","COVID_67_T1","COVID_135_T1","COVID_134_T1","COVID_57_T1","COVID_108_T1","COVID_127_T1","COVID_119_T1","COVID_97_T1","COVID_116_T1","COVID_114_T1","COVID_68_T1","COVID_78_T1","COVID_58_T1","COVID_128_T1","COVID_52_T1","COVID_50_T1","COVID_5_T1","COVID_124_T1","COVID_27_T1","COVID_130_T1","COVID_7_T1","COVID_125_T1","COVID_117_T1","COVID_24_T1","COVID_6_T1","COVID_133_T1","COVID_43_T1","COVID_53_T1","COVID_19_T1","COVID_17_T1","COVID_49_T1","COVID_40_T1","COVID_15_T1","COVID_59_T1","COVID_87_T1","COVID_142_T1","COVID_106_T1","COVID_2_T1","COVID_32_T1","COVID_33_T1","COVID_29_T1","COVID_75_T1","COVID_13_T1","COVID_25_T1","COVID_41_T1","COVID_137_T1","COVID_26_T1","COVID_36_T1","COVID_31_T1","COVID_20_T1","COVID_70_T1","COVID_69_T2","COVID_132_T2","COVID_114_T2","COVID_112_T2","COVID_83_T2","COVID_82_T2","COVID_110_T2","COVID_68_T2","COVID_63_T2","COVID_108_T2","COVID_78_T2","COVID_34_T2","COVID_116_T2","COVID_57_T2","COVID_134_T2","COVID_127_T2","COVID_113_T2","COVID_24_T2","COVID_103_T2","COVID_92_T2","COVID_27_T2","COVID_30_T2","COVID_7_T2","COVID_28_T2","COVID_23_T2","COVID_50_T2","COVID_59_T2","COVID_17_T2","COVID_12_T2","COVID_87_T2","COVID_115_T2","COVID_9_T2","COVID_125_T2","COVID_79_T2","COVID_121_T2","COVID_44_T2","COVID_16_T2","COVID_90_T2","COVID_72_T2","COVID_18_T2","COVID_15_T2","COVID_51_T2","COVID_5_T2","COVID_20_T2","COVID_33_T2","COVID_32_T2","COVID_41_T2","COVID_25_T2","COVID_75_T2","COVID_31_T2","COVID_3_T2","COVID_106_T2","COVID_96_T2","COVID_2_T2","COVID_26_T2","COVID_36_T2","COVID_35_T2"
"2-arachidonoyl-GPE (20:4)*",1.59694537674592,0.987705676271952,1.42865004415294,1.84345112856648,1.16282954715429,1.60059130863583,1.29980959168341,0.963475717811652,1.47782899323634,1.45105763522923,1.25882482886687,1.73010471676634,1.04098162249256,0.944015375237052,1.41708675780947,0.284008233772706,1.60991800875881,1.70384454702812,1.74262198665132,1.50858328751014,0.423775699456338,1.23773572164729,0.495978864346594,1.65622220970868,1.2128049904409,1.00857255766989,1.18765287250088,0.888302724608922,0.836303274608907,1.25733790438755,1.1903084271957,0.967959152904962,1.64345121489393,0.980378105231817,0.860217756858052,0.414795121270184,1.14857237727939,1.38802779433919,0.376621147255275,1.11501465595877,1.02791694537429,1.6675686273441,1.23069579627907,1.03678010654799,1.00371862953863,0.293363314472467,0.408899630708992,1.21494896326523,0.928842513217916,1.86047112387975,1.36613428144436,1.51229623541198,0.902705057614346,0.704810858188061,1.25638477138435,1.02718978795567,0.633294906437666,1.95820555463518,1.55747775793417,0.673482263836515,1.15283050518049,1.16105074541687,1.13067744127819,1.7658403607441,2.1516620101958,1.24555105402624,1.61084802071859,1.7408579770118,1.4465037611892,1.16791107320188,1.36749022948979,1.56518171184142,2.33108674080825,1.36159209071613,1.0600466044517,1.21834985865225,0.961458634105424,0.495191986398835,0.811258951425388,1.37398503428779,1.34390578105403,0.620268028343133,1.09774894356517,1.07021987860666,0.347103834721561,1.01274025715825,1.43218006451882,1.84030384469728,1.94738577235551,0.928159200625071,0.760842136596808,0.419656198516314,0.867856143900177,0.518541746214272,2.03015679895104,1.2147115018535,0.794479852412795,0.213442693804377,1.01514206474071,1.48569534712104,0.39907505969319,0.199563800172258,1.28280533754534,1.58582668043777,3.0013590458995,1.05784234154749,1.86296252769807,0.933446696834901,1.43478347322698,2.34710383898668,0.730185017292976,1.19195200153237,1.00058976700463,0.941382560982857
"hexanoylglutamine",0.660053109155496,0.339959610217373,0.94698244262643,1.30775271764603,0.6618999247673,1.03875098483542,1.28107292877038,1.75431353571102,7.19615178035664,0.348082894914733,1.19981488848745,0.407254109354992,0.406779875469279,0.953508388856185,0.608796825276537,1.65761349471684,1.23634768807457,1.10801313553707,1.68789933720338,0.783343790228849,3.931054007511,2.2177376866798,2.41067082846226,0.664127997505392,4.70029246367001,0.484588001270306,1.16992867557777,2.85400532017755,3.19850911045254,1.77132937627489,6.87386163706699,3.14112316711899,1.18544764498449,30.4340972059077,3.4315322052483,5.9143900967997,10.3929911972186,5.57569201499095,4.70267104841981,1.20179955598793,1.78272622702292,7.23651851978125,1.4817300668479,2.50222343567593,0.924911243201701,3.86862028125938,3.16603322275169,3.90232689540965,6.23694496755976,3.40128105964549,3.00536360545013,1.85586844320121,1.97030518609102,6.53307068628408,6.00018168020014,5.294764676933,4.56223637275389,0.484513592702793,1.22807516806699,0.782818701414334,0.383820407447389,1.53633892118208,0.302383893102554,1.00732583217459,0.556862523457593,1.63124559918567,0.733306890390882,0.536652254570367,2.3422687705653,0.442903569312431,0.56736382343773,0.382788235494419,1.28374723755656,0.885145329737901,0.893826067613534,0.650782114923579,0.567066839155915,4.36979337542166,3.35177547757781,1.1732484416839,13.1333104590216,3.20938020794436,1.89861890422075,2.4990815885531,2.59897377443157,1.20046815773551,1.01133235129145,2.96130550565461,7.42482035219885,1.92829140169153,4.63772114149444,2.05969201116828,2.91897219152589,1.58662587969101,20.7933423691373,1.20860512827189,0.51825965485224,8.81130944690065,4.14584593957969,6.51949119438388,2.93629336788142,2.67044978708876,0.479740926527006,3.81529411357293,9.10242219137252,6.44546615814976,5.78205096453431,1.66359019973474,3.96811659398664,1.20344546184311,3.51971977228635,2.3102513922297,15.9233957132742,0.700972626188127
"N6-acetyllysine",0.802662820645577,1.1172876622717,0.868095633070727,1.07790717115997,1.2165218701892,1.06760345194318,1.12477172595048,1.2910438355335,0.788534690656438,1.1512727670382,1.38219540250601,1.17712605140231,1.11946663672458,1.08269695544301,0.903550123851253,1.1499194820269,2.0201662947748,0.971353901950204,0.932861578292695,1.50419152348361,1.14794004060952,0.969741759859138,1.61348154246278,1.05752012704992,0.796411227607556,1.03624977896574,1.02815969531059,0.719737005295853,0.78379677972809,1.16217396478668,1.02177635133645,1.0875448906747,1.14181917831244,1.01463912153984,1.39517205109492,1.13682252097236,0.837230110066955,1.14632690454205,0.962925466393972,1.50855191353739,1.15062530312047,0.901422979368768,1.12824767007652,1.29374938392513,2.33743523837358,1.08216674528673,1.261142445126,1.95929323274624,1.15317347707002,0.91566523578239,0.848853977046418,1.35245149959809,1.34884675372224,1.51198139571334,1.10753317064477,1.15167289586075,1.82520155958955,0.828999311189931,0.962099522467662,1.14176971260279,1.10242560643365,1.056019782,1.19834280336082,0.764776083648292,1.73278326738739,1.20626537112503,1.31486235055518,1.21147404140999,0.871034422118538,0.958815965729727,1.46892065738016,1.07573961048821,1.08157627468937,1.03773125175115,1.07801409048074,1.16344675412906,1.65540105163126,1.21105137579631,1.17925543612672,1.13372106017166,1.42715285399237,1.08095296036497,1.09221491826602,1.29415895814903,1.16244752948784,1.11890231170093,1.331923989392,1.34109441177571,1.35245930501148,1.04764961849941,1.04736350599123,0.947323804566171,1.22204724787751,1.19682073485967,2.86789521924062,1.37239008997438,1.52170112456698,1.18122663193426,0.98123852871638,1.39339434977444,1.11102606417439,1.25447402164772,2.33157164734026,0.937539447041447,0.827264728552955,1.85883162960637,1.03416731414654,1.45874814096532,1.4913910714009,1.05235590313184,1.20117196169983,0.979605763697526,1.04992179186031,0.988953503347122
"dihomo-linolenate (20:3n3 or n6)",0.414621079484673,0.242047755244033,0.671940170821831,0.931656867746771,0.554997040154195,0.347261600811538,0.384092123582803,0.612066889678781,1.91649698644303,1.18947412410809,0.747088996696471,0.482142943501846,0.422441805520127,0.441482888290782,0.646119186324028,0.70496891239824,0.411010625173639,1.08488819478831,0.845728309193148,0.866365319017302,0.899912477438192,1.22913834697947,0.326928303550068,0.622122210155997,5.89601067762597,0.52416282910684,0.737985957487719,1.1485814546575,1.4291427822969,0.540838210690786,1.158084871079,1.07994809009294,0.827448618405468,1.28473886994502,0.483887418307724,0.359694523335091,1.12463123656143,0.794594088148238,0.548487012277266,0.413214820226472,1.2008787355749,0.960742025809622,0.48524723173848,1.01129118130614,0.656515593893673,0.746916404705631,0.992802809761849,0.402340714027491,1.3002239032355,0.796404148637279,1.29119452627449,0.493286361708174,1.28469500435628,0.382685402330531,0.803363994756177,0.909887359331796,0.561024480547683,0.588514046161669,0.683270834362731,0.733563330727761,0.494104405270814,1.11456959769373,0.733768789434343,0.90374334117521,0.388292506415958,1.20226881493631,0.75390460891677,0.669533533536035,0.863982568405997,0.44338694308062,0.9636898963522,0.34178518814391,0.46386703832357,0.884392280640528,0.665225838004493,1.42538083962367,0.482905967064776,1.55507487687915,0.714031546798751,0.642845277290435,0.635605752026995,1.09667203837843,1.73796851408926,0.526711143151683,0.490277312466033,1.02969930001737,0.554316580889465,1.49758732598355,0.886265341631125,0.684610531051264,0.562758817013124,0.518262315712587,0.646777164156507,0.434937175783182,1.94120236713548,0.378827284433772,0.28459032288414,1.63068231156369,1.39185778880835,1.37839815049358,0.631053132523244,0.490924612661373,1.10693400535728,1.66571311062397,1.00601132433843,0.325109926136645,1.89864725584361,0.407848221270378,0.696210077293454,1.1184893478906,0.685377147450138,1.79571216613862,0.499781571558738,1.14878299142514
"mannitol/sorbitol",12.6950402389465,4.26849439009769,0.766339562474396,2.56979868720613,0.959404514782829,1.13575711165024,7.61299227764711,1.17797013713252,0.743725959321599,1.34474804056087,11.2003410943598,9.20054841615908,1.03403463340737,1.10394144303359,2.32678250167092,1.76736945118258,1.26562269409634,0.829882195895464,14.6155950567942,39.168130311585,1.26566972936555,2.54053532011399,1.14699260332194,1.0843271012073,1.34321771813251,7.30663794589806,0.680808351177034,0.806433685249024,1.46891774349557,1.9464709862362,0.64898136534923,0.749254189215561,1.62573333510654,3.06760056042314,6.41044713165197,1.16895615036541,1.01227080478539,16.9106239693386,1.23539771294554,1.07622946137308,1.88988780219941,2.11552363431529,8.12570663347755,2.07420605735648,3.1501805832607,0.896325151897665,0.839695212998823,5.25625624422177,8.38363804700769,3.22927971900825,1.84456082662082,9.31099429476068,1.97576210311252,6.92603227603466,17.6447041178206,2.05096087010261,24.6576083355371,2.75860331542119,0.710262080435435,1.64583493849727,0.864377789641707,12.2036861541849,9.99689732801583,0.825257288623283,3.58437745129958,2.29473040581557,2.29478885322491,1.02809931802926,1.60290211038176,0.588491916858177,0.934139211158571,3.32640195465996,2.13435536286476,1.59528707286639,0.857243107525662,0.635354398729574,4.93950497234701,1.22430578419321,0.969084294795275,0.741054357619928,43.859893360642,2.21872584877973,2.11237883663516,1.01660056258853,0.981228792832057,2.9382650533245,1.5670232246677,0.838516843119827,3.87175291467451,0.626761087395402,1.91967384633494,3.94779296962418,1.69027870097863,1.15054229157248,45.8438791031661,3.53653688909819,13.0725017313916,0.627634735030454,0.786618584121017,0.592655415319161,2.15551813511745,1.05283077509096,1.1101658777534,1.10506891622137,1.91324709594855,6.01051759720731,0.952790892252741,0.793459897869284,1.65777891139704,2.76511076777547,6.24169839638952,3.05045496444714,4.24532720659732,3.43852162169596
"tryptophan betaine",3.37583319739625,2.35943537663322,0.35743029600404,0.320953412582556,1.22456644716503,0.110992770656991,2.06162519956388,0.911535781837231,0.687101644,5.50311884866761,0.344593486129489,0.150410042195167,2.29595962068731,0.877574299966978,1.8688777341678,1.39555934375377,0.552695875989361,0.174530092125991,0.0724043272145806,0.815519008612799,0.0728500464638289,0.106932017806475,3.40497039946612,0.0410678054314373,0.123556930289288,2.91637070330843,0.68231009217309,0.0755088845219119,0.0889546630626933,0.1293295837232,1.15154186870604,0.458356361736568,0.389185491396123,0.33864677912382,0.442232141740752,1.88105539322886,0.752354446837165,0.534105395860769,0.676134954712438,0.407553194640409,0.484033869175735,1.10406718377087,0.94894416703005,0.184470081078775,0.0257071881701998,0.15464848906265,0.723638082956072,0.283424977920999,0.640991501294467,0.0838810199629096,0.450779634699172,0.789195423360706,0.0766311304729088,0.283044280449389,1.15180424050198,0.598034538361898,3.0724507629658,1.19727204989745,1.00232343541236,1.18295810293124,0.0583356712505782,0.0862765001329852,0.81247793387108,0.709328239911168,0.495069186984164,0.228228837208068,0.204000854416302,0.248128779324906,0.0281907484705282,2.84874368833172,4.80857695529304,0.834014718897753,0.115467306236625,2.73446043794893,0.345143758993492,0.0829891797720805,0.0584133302310047,0.108685783350302,0.474147822546608,0.531659871468041,0.218299318716563,0.341328534234342,0.0945282662015397,0.345027181497577,1.80562690905911,0.544906399626652,0.299310664771611,2.51718655421662,1.24568519977246,0.0637014187406948,0.490765572468582,2.89033249243033,0.786525407258336,0.405936465936546,0.247170963767581,0.0317522570895857,0.824864497295263,0.432039436198941,0.157893996290678,2.22291469716796,0.507870647589667,0.109707442544645,0.0104496448724956,0.324870858521294,0.0758692379873835,0.215128949370655,0.742147046584856,0.250378445998484,0.597405791546686,0.173166450017074,0.1026930515399,0.09087498429028,0.15392343689975,0.0839539599256542
"4-vinylphenol sulfate",1.04323867455044,1.4634927527455,1.07995997800032,0.957776974697621,2.57492710091867,0.296370848737334,4.66658595645012,1.59956778151992,0.062958147109845,3.43441005839956,0.949718665198711,4.43514470747006,1.7131827352255,2.30795088202498,1.18607375339509,4.59600146708634,1.02875936751642,2.49949995731933,0.227701710508277,1.27277303761992,0.0595629837201589,0.101238434292629,0.34821950360283,0.0878060166500854,1.23000715863085,0.729426320890753,0.053646720911608,0.0740447598121574,0.0280702023310456,0.14810751182253,0.159673504298498,0.042964087062314,0.344445280025855,1.37444146028903,1.0674151884053,0.505121240141726,0.0767071107951564,0.0510986447573452,1.4213870086264,0.58730542394233,0.109370804370577,0.110854091367515,0.0546240510550971,0.092407878080012,0.354633308140629,0.0435576285992172,0.785506992315165,0.119815236294643,0.217154800809022,0.0807697956850459,0.120991838127666,0.105361717287326,0.0741074010071466,0.0497948842622573,0.273403738856125,0.220973832496493,0.0220812800882858,1.86866241078759,0.658697085358056,2.85271798856285,0.475012428653646,0.165811230928989,2.16729340464441,0.921307488851068,2.75666983369206,1.135360662632,1.02995580965229,1.67906328368868,0.377891487084442,4.58613641390419,3.09930971811645,3.83221583174111,3.70710078806945,2.6478596521269,1.97829245715842,0.889553611234619,3.30636634155382,0.0298264216108178,0.0680550898700921,0.0788453153012884,2.29558873603136,0.170573039212656,0.246839612002915,0.696451625805225,1.07238457071847,0.227379281651871,0.181500308620465,0.102326902444918,0.766790724547686,0.242095293981751,0.251482535104942,0.175017006972881,0.184349945666669,0.0652176084069513,1.5618357565282,0.197849019531771,0.61272007255083,0.166684380594104,0.0297288960109406,0.0511319313225795,0.0175026264128828,1.18430528593395,0.861292800434281,0.0191925723998314,0.025319635330917,0.112380535299632,0.215523128521434,0.276302157828715,0.0532108408181638,0.0276680833427293,0.0477166223406514,0.130242339420795,0.05032030234605,0.0717338795270621
"4-ethylphenylsulfate",18.2325769045317,1.22068694310668,1.11616629338737,28.6961291202415,0.588582870853404,0.378518351195354,1.00962793425993,0.391389046455764,0.06764421573036,2.09991058050035,0.969201241127303,4.17122153638987,0.427401877517218,5.96882820600378,5.75955573974256,1.10544660675412,1.85698561209224,0.462670015439157,0.433803333850965,1.06283088310828,1.15733515040565,0.435987798797382,0.416159159016034,0.146896711370687,1.58584950410731,0.977723537789503,0.0652705237818263,22.678609212202,0.0867106314507542,1.02357384844215,0.063023466816335,0.189221935278635,1.82731901456158,0.781550269322524,0.854705063550613,0.474971563916042,0.253217627165576,0.0618370227330232,0.0861248237970797,1.50253206511045,6.52145775249012,0.128961834613082,1.19800001996591,0.197332977470353,30.2656787756769,0.129449459143832,1.11540634835694,0.623834354952795,0.241369409443695,0.133637163314791,0.756572150185378,0.56964987133689,0.387026350676599,1.08713325872912,0.304578060766199,0.804435385103473,0.447341322501553,0.356335786821156,1.48039763839956,1.0799236994115,2.42377643501538,0.188719935241021,2.00264465364327,0.505590192305701,1.5219564966876,29.1618252539473,0.559676729155692,8.22278982689111,0.772539145832153,8.50628337467279,1.47952411640718,4.33934007824725,4.5662618336038,10.455022049611,0.550732852108943,0.412822419409101,3.03857355491727,0.0416317672095066,0.174016849199294,0.174117887101841,0.211903765373709,0.535275993735676,0.259501535039718,11.9070726107252,72.1067272965096,0.95235933714596,0.135773811550831,0.191026452990401,0.643383878083353,0.331351620614471,1.31719164104266,1.85822496656558,1.01820522850616,0.597152605109954,0.377961968511717,0.168003938714387,1.92354538611862,0.696237829844088,0.0377905246040661,0.0548759374132768,0.0484461524538008,1.16348077362843,94.591380272334,0.0497920991167635,19.2235468438345,2.3604154466598,1.12979890772607,1.42109251375985,1.17571565543192,0.021789611992125,0.495614821449103,0.126044535696569,0.851371651289565,1.07501509492627
"thymol sulfate",0.433970521176127,21.9252618296807,0.0952656186792424,0.122250900244353,0.529936132648357,21.7750528165034,1.89841362434934,0.222560744370397,0.210904018437023,5.4471013630484,4.79316565121625,10.2689803031444,0.873782118719765,0.110422952473001,8.67621099918816,0.797070485111052,9.10917557785486,0.603316621546496,0.110877427416146,0.661210778716554,4.25857257532786,0.143232670927554,0.366544588718305,0.409182323703973,0.262420692192613,1.33542052514191,2.25100022266967,0.0423605683594465,0.646812427369232,0.558635728519957,0.349792744764584,0.0281955518412906,1.82796710635492,0.195670928694022,0.312752557876501,2.37914451250806,0.175044862946018,0.132782539739889,4.32490402362912,1.69258030876774,0.419109232936767,0.110756770602761,0.033796931024357,0.643096292902896,0.381913452255681,0.0633419047230827,1.23437978382245,0.0484732434384125,0.11315031259912,6.27499744985559,0.247281337560279,0.800870300499363,0.539276813971324,2.79956297642985,0.311111940202542,0.160627255788517,0.257115471100659,8.06861095068469,0.397994576765366,0.699856925009522,19.5220703555527,2.01171433535188,1.55925737358821,10.0277559740013,0.252571031029411,0.0155041485718304,1.94698348982564,0.151868742815187,5.62139408019252,0.450826846255681,1.67967934464028,6.18239871645358,23.1973353562116,1.63847597779079,2.63429220360991,0.580470666876972,4.85014531529185,0.914085599375467,0.076374210025716,0.0366714406660913,1.66823950126761,4.81793339075458,0.0592805220618678,0.161037160599504,10.2713569612106,0.147455949802561,2.05997584793141,0.15609948894666,0.822158654206686,0.124109306197773,0.133092707701425,0.48768789071955,0.345448852111875,0.940129399935785,0.167478146340967,0.15179305711386,0.748773465354057,0.549924201514028,0.0356141602425823,0.820092564377667,0.0418574513113102,0.0151995335000569,0.388104285495251,0.0553075360384232,2.49879298871804,0.0468705347703076,0.709206615188715,0.710215769670597,0.0207903425118301,0.822260047869392,0.0504998553910099,7.70407497954289,2.50349450629222,0.0397493673621038
"2-linoleoyl-GPE (18:2)*",1.66987083957233,2.71869393850681,1.5951845350173,0.875372259730099,1.43635069226401,2.06254636504618,0.844153684871816,0.574422424907032,0.490355803905258,1.19510745983216,1.55546213785208,1.4809147258639,1.7368621666875,1.23521518685227,2.41450813592304,0.494113362859918,1.26104216011733,1.71132503032013,0.819982091109133,1.95086196070413,0.210109179500018,0.621382096969208,0.81495243206188,1.2038981103488,1.52823951825982,1.51506865464883,0.150555526741664,0.512523229711014,0.473706710016907,2.68181428494666,0.5840434246532,0.360002027972267,0.964872777770357,0.40122060151339,0.383929386391518,1.57655677419221,0.0730943625092437,0.480866382731051,1.10319153215444,0.532733159796353,0.713087255340246,0.92888970063013,1.61197094888653,0.733224390155585,0.737075212533556,0.499051907124058,0.738702314264124,0.791061841106533,0.531395356753451,1.2330808033131,0.388564549902767,0.66658388488357,1.1039048653905,0.666751648397797,0.827848072553921,0.230634661705707,0.413526874276082,1.53543621814362,1.80894640928666,0.596630653605949,0.60128453873398,1.40645229254081,1.14650815945979,2.21503947520197,1.71059173824875,1.04775779658933,2.5046489874166,0.977061276859249,1.54333505697083,1.95067313316235,1.43189234279848,2.26686625464801,2.22155191528221,2.66237644086408,2.34466471656909,0.984666257341807,1.86781658788144,0.873343194950494,0.916851850934316,0.714949429203676,0.168514918390484,0.88383589911906,0.601634815962153,0.263802339895373,1.28738308223202,1.13421151141838,0.900522706618157,0.865821805018477,1.70338623290681,0.627368636972667,0.562434091429285,0.589452180575091,0.30485566570406,1.5895786857309,0.601578671744853,0.422757181359264,0.428506118089416,0.586912274487502,0.288398346508184,1.15290884342791,1.12116682352803,1.12931274216152,1.18858418980608,0.604469561590625,1.94650712811094,0.968110577316595,1.60305644084908,1.45332614184482,1.42082347927531,1.63937578080435,0.342297273088764,1.26565531047569,1.4546754080073,2.1140879611238
"1-oleoyl-GPI (18:1)",1.23060107821805,1.2064526775562,1.33040153977204,1.14451208289865,0.590404068429683,1.11715704203853,0.669929361586628,0.6077943883204,0.71920768796949,1.65864124285162,1.55882225469136,0.905479050948751,2.36875145712482,1.53029553376385,1.16295719232926,1.78347792124516,0.826068810390311,1.9296232452193,1.22003313188633,1.6475550757725,0.671205044809574,0.97209812780823,1.09333403867236,0.964378423109839,1.78163230776426,3.17662214463024,0.865202746957886,1.94882944772764,0.772280781032381,1.10222906067822,1.25566235698297,0.899611523985811,0.685187386047218,0.38398270690461,0.355857900902477,1.0351096204132,0.789223546234765,0.783348557992258,1.05073254972848,0.881018860013673,1.39378011028488,1.1504650796243,1.98375719276253,1.71775116129989,1.40601007894895,0.427488984831504,1.29529031165054,1.04284885539926,0.602001254528344,1.31941611073642,0.837911636693519,0.365381547053819,1.34814663957272,1.11719563370878,1.70249656887391,0.18903225840881,0.627768378053305,0.872444543514098,1.14015644938276,1.80863129577478,0.554836586560505,1.10619380581475,1.48806716228343,2.72308615844886,1.06861540904284,2.52185424622674,1.65864740320452,1.82031311734607,2.34475359829849,1.51263894380509,1.71454441178444,1.01421265627488,1.01566517206026,1.4112789432062,1.53098494488836,0.885811063107,0.72440428752248,0.473022426429075,0.676222472314221,0.990314481769435,0.353792397487744,1.11199354993868,0.653331679136004,0.715363095049382,1.27157953814496,0.226291282279671,0.745280117185728,0.873298298241518,3.30296184941505,1.43878162955699,0.634602516344101,0.797997667868304,0.182906934625049,1.16399184112779,0.45125215556228,1.51924382476067,0.623458109997812,0.649289143231572,0.861388454128474,1.35993913784784,0.275765259522548,1.22690870764749,1.96284360464213,0.599569088166058,0.849708660950728,0.532581829277356,1.94179872712776,0.896112809195297,2.28683772814387,0.888485074147842,0.741229953304838,1.11529088631127,1.03811458074761,2.62204462323551
"1-linoleoyl-GPI (18:2)*",0.843950318263702,0.829355196961277,1.41644082754949,1.0363563926656,0.510959374383618,0.755578248650827,0.391018047229178,0.547330424273045,1.12430343767164,1.509664666569,0.967476616594982,0.562606215067888,1.58352398519341,1.35807273543606,0.66498590853411,1.38394156736552,0.686624937461026,0.994693323223781,1.27875830250303,2.03291083145329,1.45508148223584,0.645347371420362,1.43312490951315,1.61508660955292,3.209653275997,2.21061004949203,1.66242377487731,3.38299534451584,1.84802224238656,1.35384201802559,2.40757207457534,1.90735980581856,0.456437875643433,0.892098201141884,0.493272192697402,1.09271137687967,1.17893614338924,1.33739267280927,1.7970620674636,0.599178945649855,1.68169484253114,2.00551667211841,2.58588787093459,2.05943802170571,1.25346752229243,0.558364006464632,2.35874229556573,1.89118004344154,1.77421561466952,1.54394384111007,1.67242168823911,0.41229449787104,1.43037492325202,1.55308390448012,2.50549622266818,0.5174555876495,0.936868865757117,1.06751457783758,0.645301404233561,1.02789268507438,0.522069831937832,1.86998663336617,1.30338395491586,1.49994353863076,0.761443845426895,1.63367116841613,0.877565011000247,0.994228651817006,2.37341754985905,0.58250199520612,1.12219123070467,0.820865053726787,0.657517618725848,1.62138083340256,1.64467040046396,1.21715907165094,0.532865858019405,0.910893866533411,1.05589403108592,1.26116717646508,1.27028890109301,0.903483021396895,0.605595977875876,1.02084375097137,1.39073174327598,0.376675908727549,0.752369445222169,1.07528211962115,2.20107270122982,1.32491982202812,0.706390283609953,0.819171346350762,0.322609906943134,1.86767603278761,0.963218937665791,1.0842948664152,0.487707082720671,1.46550432457904,1.41533070868534,1.48755838510028,0.481706502030801,0.320153561801661,1.25708716249525,1.30361437968649,0.980970917346435,0.779577745060743,3.80235493054968,0.768581047479508,2.49490384783139,2.16348182187484,0.852020827489181,1.68669123607919,1.65080483548649,1.79360273863765
"dimethylarginine (SDMA + ADMA)",0.833996209304878,0.906917417852316,0.900308461104501,0.762057473030264,0.930207524598686,0.720088634441147,0.843364853416534,1.26898411310666,0.896903896064745,1.07790013595573,1.00050687838036,1.05089102086495,1.0290186447588,0.730268930331498,0.778486527409855,0.917172203430804,0.772746022044951,0.828956753764733,0.58958892893304,0.890998880455152,1.21847240808982,1.51684056441985,1.17245332419053,1.31573692692732,1.09721948802551,1.22440928461943,1.01437379638763,1.2646052602457,1.22051630806188,1.11791830837762,1.02077823739288,1.1852199834667,1.2697296680657,1.24170343103221,2.10692741268468,1.14286965793894,0.935947362779588,1.17335310043561,1.08315155948057,1.39687777026402,0.952899195826335,1.07989380628649,1.61605637916569,1.21018079947906,1.38228585430242,1.57747611106745,1.56399745799596,1.32128871085231,1.77607119395653,1.11067077322863,0.909823558577283,1.62292387972016,1.31107487304676,1.09407370033481,1.02389549375938,1.25547162071872,1.49560960901723,1.18175884917961,0.95869701923338,0.845553564165125,1.0116435590858,0.895663027364257,1.09134217117031,0.881894024487641,0.82660798278159,1.19660088369863,1.14411858528195,1.13911258254079,0.853745497473671,0.959676946228116,1.03318772756032,1.03259360169045,1.00202608086534,0.951561386908071,1.02858109115143,0.870575971334661,0.94368456144774,1.38046676656499,1.34618200767522,1.24231104486103,3.30987337663854,1.00887676090293,1.35437672236824,1.23145754771074,1.15879923735998,1.40726887036671,1.17959330128451,1.16769245143178,1.43189532412725,1.29244994899389,1.06025432807742,2.03958614979548,1.63341476687937,0.924316855173517,2.67338770389948,2.21630651438173,0.85555288581375,1.61899967409119,1.23035639294247,1.1836992974694,1.70996614283382,1.43402258121243,1.35789829515133,1.34447237587205,1.17038531821263,1.46152903846374,1.0710386518396,1.55401028810647,1.11248607610415,1.38406090537668,1.31676718343128,1.21163592799657,1.45975284930598,1.53317750663399
